ID,Type,SKU,Name,Published,"Is featured?","Visibility in catalog","Short description",Description,"Date sale price starts","Date sale price ends","Tax status","Tax class","In stock?",Stock,"Low stock amount","Backorders allowed?","Sold individually?","Weight (lbs)","Length (in)","Width (in)","Height (in)","Allow customer reviews?","Purchase note","Sale price","Regular price",Categories,Tags,"Shipping class",Images,"Download limit","Download expiry days",Parent,"Grouped products",Upsells,Cross-sells,"External URL","Button text",Position,"Attribute 1 name","Attribute 1 value(s)","Attribute 1 visible","Attribute 1 global","Attribute 2 name","Attribute 2 value(s)","Attribute 2 visible","Attribute 2 global"
22140,variation,,"Rayon Boucle Yarn 3792 - Dark Purple",1,0,visible,,,,,taxable,parent,1,10,,0,0,,,,,0,,,15.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2021/03/rayon_boucle_dark_purple.jpg,,,id:3680,,,,,,3,Color,"Dark Purple",,0,,,,
22139,variation,,"Rayon Boucle Yarn 3792 - Soft Rose",1,0,visible,,,,,taxable,parent,1,8,,0,0,,,,,0,,,15.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2021/03/rayon_boucle_soft_pink-2.jpg,,,id:3680,,,,,,2,Color,"Soft Rose",,0,,,,
22138,variation,,"Rayon Boucle Yarn 3792 - Kale",1,0,visible,,,,,taxable,parent,1,9,,0,0,,,,,0,,,15.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2021/03/rayon_boucle_kale.jpg,,,id:3680,,,,,,1,Color,Kale,,0,,,,
22124,variation,,"Rayon Chenille Yarn 1300 ypp - Soft Rose, 0.7-0.9 lbs per cone",1,0,visible,,,,,none,parent,1,10,,0,0,,,,,0,,,15.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2021/03/1300_chenille_soft_pink.jpg,,,id:1946,,,,,,3,Color,"Soft Rose",,0,Weight,"0.7-0.9 lbs per cone",,0
22123,variation,,"Rayon Chenille Yarn 1300 ypp - Mauve, 0.7-0.9 lbs per cone",1,0,visible,,,,,none,parent,1,18,,0,0,,,,,0,,,15.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2021/03/1300_chenille_mauve.jpg,,,id:1946,,,,,,2,Color,Mauve,,0,Weight,"0.7-0.9 lbs per cone",,0
22122,variation,,"Rayon Chenille Yarn 1300 ypp - Kale, 0.7-0.9 lbs per cone",1,0,visible,,,,,none,parent,1,12,,0,0,,,,,0,,,15.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2021/03/1300_chenille_kale.jpg,,,id:1946,,,,,,1,Color,Kale,,0,Weight,"0.7-0.9 lbs per cone",,0
22113,variation,,"Shimmer Yarn - Natural",1,0,visible,,,,,taxable,parent,1,9,,0,0,,,,,0,,,16.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2021/03/shimmer_natural.jpg,,,id:12680,,,,,,2,Colors,Natural,,0,,,,
22110,variation,,"Florafil Shimmer Yarn - Natural",1,0,visible,,,,,taxable,parent,1,10,,0,0,,,,,0,,,15,,,,http://www.madeinamericayarns.com/wp-content/uploads/2021/03/shimmer_natural.jpg,,,id:1572,,,,,,1,Color,Natural,,0,,,,
22042,variation,,"Super Soft Worsted Cotton Yarn - Baby Pink",1,0,visible,,,,,none,parent,1,11,,0,0,,,,,0,,,14.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2021/02/super_soft_worsted_cotton_baby_pink.jpg,,,id:2382,,,,,,2,Color,"Baby Pink",,0,,,,
22041,variation,,"Super Soft Worsted Cotton Yarn - Baby Blue",1,0,visible,,,,,none,parent,1,11,,0,0,,,,,0,,,14.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2021/02/super_soft_worsted_cotton_baby_blue.jpg,,,id:2382,,,,,,1,Color,"Baby Blue",,0,,,,
22037,variation,,"Soft Cotton Roving: Baby Colors - Blue Eyes, no seeds",1,0,visible,,,,,taxable,parent,1,18,,0,0,,,,,0,,,14.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2021/02/super_soft_worsted_cotton_baby_blue.jpg,,,id:18963,,,,,,5,Color,"Blue Eyes",,0,Seeds,"no seeds",,0
22036,variation,,"Soft Cotton Roving: Baby Colors - Rose, no seeds",1,0,visible,,,,,taxable,parent,1,24,,0,0,,,,,0,,,14.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2021/02/super_soft_worsted_cotton_baby_pink.jpg,,,id:18963,,,,,,3,Color,Rose,,0,Seeds,"no seeds",,0
22026,variation,,"Shimmer Yarn - Green Chrysanthemum",1,0,visible,,,,,taxable,parent,1,6,,0,0,,,,,0,,,16.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2020/08/Shimmer_GreenChrysanthemum.jpg,,,id:12680,,,,,,1,Colors,"Green Chrysanthemum",,0,,,,
22025,variation,,"Shimmer Yarn - Aster",1,0,visible,,,,,taxable,parent,1,10,,0,0,,,,,0,,,16.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2021/02/shimmer_yarn_aster.jpg,,,id:12680,,,,,,4,Colors,Aster,,0,,,,
22024,variation,,"Shimmer Yarn - Pink Coneflower",1,0,visible,,,,,taxable,parent,1,10,,0,0,,,,,0,,,16.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2021/02/shimmer_yarn_pink_coneflower.jpg,,,id:12680,,,,,,3,Colors,"Pink Coneflower",,0,,,,
21998,variable,,"Tweedy Twin Wool",1,0,visible,"Price is for one cone.","Tweedy Twin Wool has the same twist as Wool Crepe Yarn, one of our standard yarns! It's high quality classic that never goes out of style. It has great shape retention and memory, making it a great choice for jackets, dresses, pants and tops. It blocks incredibly well too.&nbsp;\n\n<strong>Contents:</strong> 70 % Wool | 20% Rayon | 10% Polyester\n<strong>Weight:&nbsp;</strong>0.8 lbs per cone\n<strong>YPP:&nbsp;</strong>Rainbow Tweed: 2300 | Black Tweed: 3900\n<strong>WPI:&nbsp;</strong>36 (lace)\n\n<strong>Please note:</strong> Colors can vary based on your monitor settings – we do our best to match the colors accurately.\n&nbsp;",,,taxable,,1,,,0,0,,,,,1,,,,"Yarn Weight > Lace, Made in USA, Fiber > Rayon / Viscose, Fiber > Wool",,,http://www.madeinamericayarns.com/wp-content/uploads/2021/03/tweedy_twin_wool.jpg,,,,,,,,,0,Color,"Foggy Evening, Chateau Brown, Purple Galaxy, Dusty Feather, Brick Oven, Gold Finch",1,0,"Tweed Color","Rainbow, Black",0,0
22008,variation,,"Tweedy Twin Wool",1,0,visible,,,,,taxable,parent,1,10,,0,0,,,,,0,,,15.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2021/02/tweedy_twin_wool_black.jpg,,,id:21998,,,,,,10,Color,"Brick Oven",,0,"Tweed Color",Black,,0
22009,variation,,"Tweedy Twin Wool",1,0,visible,,,,,taxable,parent,1,6,,0,0,,,,,0,,,15.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2021/02/tweedy_twin_wool_goldfinch_rainbow.jpg,,,id:21998,,,,,,11,Color,"Gold Finch",,0,"Tweed Color",Rainbow,,0
22010,variation,,"Tweedy Twin Wool",1,0,visible,,,,,taxable,parent,1,5,,0,0,,,,,0,,,15.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2021/02/tweedy_twin_wool_goldfinch_black.jpg,,,id:21998,,,,,,12,Color,"Gold Finch",,0,"Tweed Color",Black,,0
22005,variation,,"Tweedy Twin Wool",1,0,visible,,,,,taxable,parent,1,8,,0,0,,,,,0,,,15.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2021/02/tweedy_twin_wool_dusty_feather_rainbow.jpg,,,id:21998,,,,,,7,Color,"Dusty Feather",,0,"Tweed Color",Rainbow,,0
22006,variation,,"Tweedy Twin Wool",1,0,visible,,,,,taxable,parent,1,6,,0,0,,,,,0,,,15.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2021/02/tweedy_twin_wool_dusty_feather_black.jpg,,,id:21998,,,,,,8,Color,"Dusty Feather",,0,"Tweed Color",Black,,0
22007,variation,,"Tweedy Twin Wool",1,0,visible,,,,,taxable,parent,1,6,,0,0,,,,,0,,,15.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2021/02/tweedy_twin_wool_brick_oven_rainbow.jpg,,,id:21998,,,,,,9,Color,"Brick Oven",,0,"Tweed Color",Rainbow,,0
22003,variation,,"Tweedy Twin Wool",1,0,visible,,,,,taxable,parent,1,8,,0,0,,,,,0,,,15.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2021/02/tweedy_twin_wool_purple_galaxy_rainbow.jpg,,,id:21998,,,,,,5,Color,"Purple Galaxy",,0,"Tweed Color",Rainbow,,0
22004,variation,,"Tweedy Twin Wool",1,0,visible,,,,,taxable,parent,1,7,,0,0,,,,,0,,,15.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2021/02/tweedy_twin_wool_purple_galaxy_black.jpg,,,id:21998,,,,,,6,Color,"Purple Galaxy",,0,"Tweed Color",Black,,0
21999,variation,,"Tweedy Twin Wool",1,0,visible,,,,,taxable,parent,1,11,,0,0,,,,,0,,,15.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2021/02/tweedy_twin_wool_foggy_evening_rainbow.jpg,,,id:21998,,,,,,1,Color,"Foggy Evening",,0,"Tweed Color",Rainbow,,0
22000,variation,,"Tweedy Twin Wool",1,0,visible,,,,,taxable,parent,1,20,,0,0,,,,,0,,,15.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2021/02/tweedy_twin_wool_foggy_evening_black.jpg,,,id:21998,,,,,,2,Color,"Foggy Evening",,0,"Tweed Color",Black,,0
22001,variation,,"Tweedy Twin Wool",1,0,visible,,,,,taxable,parent,1,12,,0,0,,,,,0,,,15.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2021/02/tweedy_twin_wool_chateau_brown_rainbow.jpg,,,id:21998,,,,,,3,Color,"Chateau Brown",,0,"Tweed Color",Rainbow,,0
22002,variation,,"Tweedy Twin Wool",1,0,visible,,,,,taxable,parent,1,18,,0,0,,,,,0,,,15.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2021/02/tweedy_twin_wool_chateau_brown_black.jpg,,,id:21998,,,,,,4,Color,"Chateau Brown",,0,"Tweed Color",Black,,0
21995,variation,,"Single Ply Metallic Yarn - Black Rainbow",1,0,visible,,,,,taxable,parent,1,3,,0,0,,,,,0,,,18.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2021/02/single_ply_metallic_black_rainbow.jpg,,,id:20468,,,,,,0,Color,"Black Rainbow",,0,,,,
21994,variation,,"Single Ply Metallic Yarn - Blue",1,0,visible,,,,,taxable,parent,1,9,,0,0,,,,,0,,,18.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2021/02/single_ply_metallic_blue.jpg,,,id:20468,,,,,,0,Color,Blue,,0,,,,
21991,variation,,"Two Ply Metallic Yarn - Red",1,0,visible,,,,,taxable,parent,1,2,,0,0,,,,,0,,,18.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2021/02/two_ply_metallic_red.jpg,,,id:20497,,,,,,0,Color,Red,,0,,,,
21985,variation,,"Three Ply Metallic Yarn - Chrome",1,0,visible,,,,,taxable,parent,1,5,,0,0,,,,,0,,,13.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2021/02/three_ply_metallic_chrome.jpg,,,id:20506,,,,,,0,Color,Chrome,,0,,,,
21984,variation,,"Three Ply Metallic Yarn - Red Black",1,0,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,,13.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2021/02/three_ply_metallic_red_black.jpg,,,id:20506,,,,,,2,Color,"Red Black",,0,,,,
21961,variation,,"Three Ply Metallic Yarn - Fuschia Black",1,0,visible,,,,,taxable,parent,1,2,,0,0,,,,,0,,,13.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2021/02/three_ply_metallic_fuschia_black.jpg,,,id:20506,,,,,,4,Color,"Fuschia Black",,0,,,,
21960,variation,,"Three Ply Metallic Yarn - Black",1,0,visible,,,,,taxable,parent,1,5,,0,0,,,,,0,,,13.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2021/01/three_ply_metallic_black.jpg,,,id:20506,,,,,,3,Color,Black,,0,,,,
21915,variation,,"Skinny Majesty - Emerald",1,0,visible,,,,,taxable,parent,1,15,,0,0,,,,,0,,,15.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2021/02/skinny_majesty_emerald.jpg,,,id:9581,,,,,,3,Color,Emerald,,0,,,,
21914,variation,,"Skinny Majesty - Dandelion",1,0,visible,,,,,taxable,parent,1,8,,0,0,,,,,0,,,15.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2021/02/skinny_majesty_dandelion.jpg,,,id:9581,,,,,,2,Color,Dandelion,,0,,,,
21913,variation,,"Skinny Majesty - Blue Jay",1,0,visible,,,,,taxable,parent,1,15,,0,0,,,,,0,,,15.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2021/02/skinny_majesty_blue_jay.jpg,,,id:9581,,,,,,1,Color,"Blue Jay",,0,,,,
21909,variation,,"5/2 Spun Rayon - Emerald",1,0,visible,,,,,taxable,parent,1,8,,0,0,,,,,0,,,11.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2021/02/5_2_spun_rayon_jay_emerald.jpg,,,id:19207,,,,,,0,Color,Emerald,,0,,,,
21908,variation,,"5/2 Spun Rayon - Dandelion",1,0,visible,,,,,taxable,parent,1,8,,0,0,,,,,0,,,11.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2021/02/5_2_spun_rayon_jay_dandelion.jpg,,,id:19207,,,,,,0,Color,Dandelion,,0,,,,
21907,variation,,"5/2 Spun Rayon - Blue Jay",1,0,visible,,,,,taxable,parent,1,9,,0,0,,,,,0,,,11.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2021/02/5_2_spun_rayon_jay_bird.jpg,,,id:19207,,,,,,0,Color,"Blue Jay",,0,,,,
21903,variation,,"Duo Tone Rayon Yarn - Emerald, 1.0-1.2 lbs per cone",1,0,visible,,,,,none,parent,1,7,,0,0,,,,,0,,,16.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2021/02/duo_tone_emerald.jpg,,,id:2698,,,,,,0,Color,Emerald,,0,weight,"1.0-1.2 lbs per cone",,0
21902,variation,,"Duo Tone Rayon Yarn - Dandelion, 1.0-1.2 lbs per cone",1,0,visible,,,,,none,parent,1,10,,0,0,,,,,0,,,16.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2021/02/duo_tone_dandelion.jpg,,,id:2698,,,,,,0,Color,Dandelion,,0,weight,"1.0-1.2 lbs per cone",,0
21901,variation,,"Duo Tone Rayon Yarn - Blue Jay, 1.0-1.2 lbs per cone",1,0,visible,,,,,none,parent,1,6,,0,0,,,,,0,,,16.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2021/02/duo_tone_blue_jay.jpg,,,id:2698,,,,,,0,Color,"Blue Jay",,0,weight,"1.0-1.2 lbs per cone",,0
21897,variation,,"Lustrous Loopy - Emerald",1,0,visible,,,,,taxable,parent,1,24,,0,0,,,,,0,,,12.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2021/02/lustrous_loopy_emerald.jpg,,,id:21000,,,,,,0,Color,Emerald,,0,,,,
21896,variation,,"Lustrous Loopy - Dandelion",1,0,visible,,,,,taxable,parent,1,22,,0,0,,,,,0,,,12.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2021/02/lustrous_loopy_dandelion.jpg,,,id:21000,,,,,,0,Color,Dandelion,,0,,,,
21895,variation,,"Lustrous Loopy - Blue Jay",1,0,visible,,,,,taxable,parent,1,24,,0,0,,,,,0,,,12.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2021/02/lustrous_loopy_blue_jay.jpg,,,id:21000,,,,,,0,Color,"Blue Jay",,0,,,,
21889,variation,,"Rayon Boucle Yarn 3792 - Emerald",1,0,visible,,,,,taxable,parent,1,18,,0,0,,,,,0,,,15.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2021/02/3792_rayon_boucle_emerald.jpg,,,id:3680,,,,,,9,Color,Emerald,,0,,,,
21888,variation,,"Rayon Boucle Yarn 3792 - Silver",1,0,visible,,,,,taxable,parent,1,7,,0,0,,,,,0,,,15.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2021/02/3792_rayon_boucle_silver.jpg,,,id:3680,,,,,,8,Color,Silver,,0,,,,
21887,variation,,"Rayon Boucle Yarn 3792 - Dandelion",1,0,visible,,,,,taxable,parent,1,17,,0,0,,,,,0,,,15.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2021/02/3792_rayon_boucle_dandelion.jpg,,,id:3680,,,,,,7,Color,Dandelion,,0,,,,
21886,variation,,"Rayon Boucle Yarn 3792 - Lime",1,0,visible,,,,,taxable,parent,1,13,,0,0,,,,,0,,,15.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2021/02/3792_rayon_boucle_lime.jpg,,,id:3680,,,,,,6,Color,Lime,,0,,,,
21885,variation,,"Rayon Boucle Yarn 3792 - Blue Jay",1,0,visible,,,,,taxable,parent,1,15,,0,0,,,,,0,,,15.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2021/02/3792_rayon_boucle_blue_jay.jpg,,,id:3680,,,,,,5,Color,"Blue Jay",,0,,,,
21855,variation,,"Rayon Chenille Yarn 1300 ypp - Emerald Green, 0.7-0.9 lbs per cone",1,0,visible,,,,,none,parent,1,15,,0,0,,,,,0,,,15.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2021/02/1300_chenille_emrald.jpg,,,id:1946,,,,,,7,Color,"Emerald Green",,0,Weight,"0.7-0.9 lbs per cone",,0
21854,variation,,"Rayon Chenille Yarn 1300 ypp - Dandelion, 0.7-0.9 lbs per cone",1,0,visible,,,,,none,parent,1,17,,0,0,,,,,0,,,15.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2021/02/1300_chenille_dandelion.jpg,,,id:1946,,,,,,6,Color,Dandelion,,0,Weight,"0.7-0.9 lbs per cone",,0
21853,variation,,"Rayon Chenille Yarn 1300 ypp - Lime, 0.7-0.9 lbs per cone",1,0,visible,,,,,none,parent,1,15,,0,0,,,,,0,,,15.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2021/02/1300_chenille_lime.jpg,,,id:1946,,,,,,5,Color,Lime,,0,Weight,"0.7-0.9 lbs per cone",,0
21852,variation,,"Rayon Chenille Yarn 1300 ypp - Blue Jay, 0.7-0.9 lbs per cone",1,0,visible,,,,,none,parent,1,10,,0,0,,,,,0,,,15.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2021/02/1300_chenille_blue_jay.jpg,,,id:1946,,,,,,4,Color,"Blue Jay",,0,Weight,"0.7-0.9 lbs per cone",,0
21810,variation,,"5/2 Spun Rayon - Red Wine",1,0,visible,,,,,taxable,parent,1,9,,0,0,,,,,0,,,11.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2021/02/5_2_spun_rayon_red_wine.jpg,,,id:19207,,,,,,3,Color,"Red Wine",,0,,,,
21809,variation,,"5/2 Spun Rayon - Liquid Blue",1,0,visible,,,,,taxable,parent,1,9,,0,0,,,,,0,,,11.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2021/02/5_2_spun_rayon_liquid_blue.jpg,,,id:19207,,,,,,2,Color,"Liquid Blue",,0,,,,
21808,variation,,"5/2 Spun Rayon - Deep Lilac",1,0,visible,,,,,taxable,parent,1,8,,0,0,,,,,0,,,11.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2021/02/5_2_spun_rayon_deep_lilac.jpg,,,id:19207,,,,,,1,Color,"Deep Lilac",,0,,,,
21807,variation,,"5/2 Spun Rayon - Cayenne",1,0,visible,,,,,taxable,parent,1,6,,0,0,,,,,0,,,11.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2021/02/5_2_spun_rayon_cayenne.jpg,,,id:19207,,,,,,7,Color,Cayenne,,0,,,,
21802,variation,,"Skinny Majesty - Red Wine",1,0,visible,,,,,taxable,parent,1,18,,0,0,,,,,0,,,15.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2021/02/skinny_majesty_red_wine.jpg,,,id:9581,,,,,,7,Color,"Red Wine",,0,,,,
21801,variation,,"Skinny Majesty - Liquid Blue",1,0,visible,,,,,taxable,parent,1,15,,0,0,,,,,0,,,15.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2021/02/skinny_majesty_liquid_blue.jpg,,,id:9581,,,,,,6,Color,"Liquid Blue",,0,,,,
21800,variation,,"Skinny Majesty - Deep Lilac",1,0,visible,,,,,taxable,parent,1,7,,0,0,,,,,0,,,15.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2021/02/skinny_majesty_deep_lilac.jpg,,,id:9581,,,,,,5,Color,"Deep Lilac",,0,,,,
21799,variation,,"Skinny Majesty - Cayenne",1,0,visible,,,,,taxable,parent,1,15,,0,0,,,,,0,,,15.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2021/02/skinny_majesty_cayenne.jpg,,,id:9581,,,,,,4,Color,Cayenne,,0,,,,
21794,variation,,"Duo Tone Rayon Yarn - Cayenne, 1.0-1.2 lbs per cone",1,0,visible,,,,,none,parent,1,10,,0,0,,,,,0,,,16.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2021/02/duo_tone_cayenne.jpg,,,id:2698,,,,,,3,Color,Cayenne,,0,weight,"1.0-1.2 lbs per cone",,0
21793,variation,,"Duo Tone Rayon Yarn - Deep Lilac, 1.0-1.2 lbs per cone",1,0,visible,,,,,none,parent,1,10,,0,0,,,,,0,,,16.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2021/02/duo_tone_deep_lilac.jpg,,,id:2698,,,,,,2,Color,"Deep Lilac",,0,weight,"1.0-1.2 lbs per cone",,0
21792,variation,,"Duo Tone Rayon Yarn - Liquid Blue, 1.0-1.2 lbs per cone",1,0,visible,,,,,none,parent,1,10,,0,0,,,,,0,,,16.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2021/02/duo_tone_liquid_blue.jpg,,,id:2698,,,,,,1,Color,"Liquid Blue",,0,weight,"1.0-1.2 lbs per cone",,0
21791,variation,,"Duo Tone Rayon Yarn - Red Wine, 1.0-1.2 lbs per cone",1,0,visible,,,,,none,parent,1,8,,0,0,,,,,0,,,16.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2021/02/duo_tone_red_wine.jpg,,,id:2698,,,,,,7,Color,"Red Wine",,0,weight,"1.0-1.2 lbs per cone",,0
21786,variation,,"Lustrous Loopy - Deep Lilac",1,0,visible,,,,,taxable,parent,1,17,,0,0,,,,,0,,,12.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2021/02/lustrous_loopy_deep_lilac.jpg,,,id:21000,,,,,,4,Color,"Deep Lilac",,0,,,,
21785,variation,,"Lustrous Loopy - Liquid Blue",1,0,visible,,,,,taxable,parent,1,23,,0,0,,,,,0,,,12.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2021/02/lustrous_loopy_liquid_blue.jpg,,,id:21000,,,,,,3,Color,"Liquid Blue",,0,,,,
21783,variation,,"Lustrous Loopy - Cayenne",1,0,visible,,,,,taxable,parent,1,28,,0,0,,,,,0,,,12.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2021/02/lustrous_loopy_cayenne.jpg,,,id:21000,,,,,,2,Color,Cayenne,,0,,,,
21782,variation,,"Lustrous Loopy - Red Wine",1,0,visible,,,,,taxable,parent,1,22,,0,0,,,,,0,,,12.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2021/02/lustrous_loopy_red_wine.jpg,,,id:21000,,,,,,1,Color,"Red Wine",,0,,,,
21775,variation,,"Rayon Boucle Yarn 3792 - Red Wine",1,0,visible,,,,,taxable,parent,1,20,,0,0,,,,,0,,,15.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2021/02/3792_rayon_boucle_red_wine.jpg,,,id:3680,,,,,,15,Color,"Red Wine",,0,,,,
21774,variation,,"Rayon Boucle Yarn 3792 - Liquid Blue",1,0,visible,,,,,taxable,parent,1,19,,0,0,,,,,0,,,15.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2021/02/3792_rayon_boucle_liquid_blue.jpg,,,id:3680,,,,,,14,Color,"Liquid Blue",,0,,,,
21773,variation,,"Rayon Boucle Yarn 3792 - Deep Lilac",1,0,visible,,,,,taxable,parent,1,20,,0,0,,,,,0,,,15.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2021/02/3792_rayon_boucle_deep_lilac.jpg,,,id:3680,,,,,,13,Color,"Deep Lilac",,0,,,,
21772,variation,,"Rayon Boucle Yarn 3792 - Cayenne",1,0,visible,,,,,taxable,parent,1,18,,0,0,,,,,0,,,15.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2021/02/3792_rayon_boucle_cayenne.jpg,,,id:3680,,,,,,12,Color,Cayenne,,0,,,,
21771,variation,,"Rayon Boucle Yarn 3792 - Charcoal",1,0,visible,,,,,taxable,parent,1,12,,0,0,,,,,0,,,15.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2021/02/3792_rayon_boucle_charcoal.jpg,,,id:3680,,,,,,11,Color,Charcoal,,0,,,,
21770,variation,,"Rayon Boucle Yarn 3792 - Black",1,0,visible,,,,,taxable,parent,1,14,,0,0,,,,,0,,,15.99,,,,http://www.madeinamericayarns.com/wp-content/uploads/2021/01/worsted_rayon_boucle_black-rotated.jpg,,,id:3680,,,,,,10,Color,Black,,0,,,,
